article_id,title,processed_title,cluster,topic_label,url,media_name
061aad5d162416b421e340d9a1395697595874a9d8d83aa45f5537842aa90d71,England cricket blow as third player affected by visa issues ahead of next India Test,england cricket blow player affect visa issue ahead india test,4,Visa Bill,https://www.gbnews.com/sport/cricket/england-cricket-rehan-ahmed-visa-third-india-test,gbnews.com
2bd7985c0fe6943689a89b91231a02e48de2bb05e8a1ac0a281f48755813534a,"Morning Mail: Dutton’s visa call, $100bn fossil fuel tax proposed, Kremlin adds to most wanted list",morning mail dutton visa $ 100bn fossil fuel tax propose kremlin add want list,4,Visa Bill,https://www.theguardian.com/australia-news/2024/feb/14/morning-mail-duttons-visa-call-100bn-fossil-fuel-tax-proposed-kremlin-adds-to-most-wanted-list,theguardian.com
387df43b4b085ff8acc2ed97c35f5b92bc1a93673465845231f03d2b5f873379,Mark Wood poised for return as England sweat on Rehan Ahmed’s visa,mark wood poise return england sweat rehan ahmed visa,4,Visa Bill,https://www.theguardian.com/sport/2024/feb/13/england-vs-india-third-test-cricket-squad-rehan-ahmed-visa-error,theguardian.com
0b708c239aec1c59993fe80e72822dd550cf55afc133318afea6b48f698bf17d,EU is missing out on 'world-beating' Horizon science hub over visa row,eu miss world beat horizon science hub visa row,4,Visa Bill,https://www.express.co.uk/news/politics/1866236/eu-uk-horizon-programme-brexit,express.co.uk
eb2d31c715f826d7f72bd232200f87461de4c5355389c330813684ef33c4133a,Visa problems arise again for England as Rehan Ahmed delayed on return to India,visa problem arise england rehan ahmed delay return india,4,Visa Bill,https://www.independent.co.uk/sport/cricket/india-vs-england-visa-rehan-ahmed-b2495110.html,independent.co.uk
ede39628aa23430e59a609a4ae3d60c37a7ac3fe39133655e36c948848961a39,"US to roll out visa restrictions on people who misuse spyware to target journalists, activists",roll visa restriction people misuse spyware target journalist activist,4,Visa Bill,https://www.independent.co.uk/news/ap-washington-biden-antony-blinken-jamal-khashoggi-b2491013.html,independent.co.uk
f0ca12d80c08c768d1348c2cc46b21f9918725c6183a24449de952140ed9e789,Thousands could be being denied employment rights while waiting for visa renewals,thousand deny employment right wait visa renewal,4,Visa Bill,https://www.independent.co.uk/news/uk/home-news/visa-renewals-foreign-nationals-home-office-b2481715.html,independent.co.uk
5cc1bd8285a68e60784515740eda0ac6c176a7c88d313c7d8595899b04968b7d,Shoaib Bashir enjoys ‘special day’ on debut after putting visa turmoil in past,shoaib bashir enjoy special day debut visa turmoil past,4,Visa Bill,https://www.theguardian.com/sport/2024/feb/02/shoaib-bashir-special-day-on-debut-visa-england-india-cricket,theguardian.com
a2679d082958795da1f447fc3ee79632cf2afa5350db357c971374008f689e71,"Insolite : comment se fait-il qu'un homme sans passeport, sans visa et sans billet puisse se rendre aux États-Unis par avion ?",insolite comment se fait il qu'un homme sans passeport san visa et sans billet puisse se rendre aux état uni par avion,4,Visa Bill,https://www.bbc.com/afrique/articles/c88np4vvzpqo,bbc.com
d7d5b0166a1333501a23fd1df0e0f8ab7cca4a197f8a6ad1adee77391e168b8b,Best country for British expats has fantastic visa options,good country british expat fantastic visa option,4,Visa Bill,https://www.express.co.uk/travel/articles/1861203/best-british-expats-georgia-remote-visa,express.co.uk
b6eda7aaaae7d21e6883c953ca1b04cd85113d4b266b04564a22233fd5650dd7,Shoaib Bashir rejoins England squad in India after visa delays,shoaib bashir rejoin england squad india visa delay,4,Visa Bill,https://www.independent.co.uk/sport/cricket/england-india-hyderabad-abu-dhabi-surrey-b2486126.html,independent.co.uk
fff9f5a1f329f11c1af60445f4a22365e17b40d4d8af2c9a2e9876c0492bd31a,British man fears not being granted Algerian visa could end run across Africa,british man fear grant algerian visa end run africa,4,Visa Bill,https://www.independent.co.uk/news/world/africa/hardest-geezer-africa-algeria-route-b2484915.html,independent.co.uk
efc9722f1eadaca733f47536ad789635f453813eb5e7d12ec89119445d05b5b0,France's 90-day visa hell as Brits forced to sell their homes over EU rules,france 90 day visa hell brit force sell home eu rule,4,Visa Bill,https://www.express.co.uk/news/world/1860235/france-90-day-visa-rule-british-home-owners-eu-brexit,express.co.uk
ab61ea5dedcb25e5ca1b47ac8205cddbc76d1e07492526128b4d98a47e7ed9e7,Can you credit it? Visa Cash App RB may be the worst F1 team name of all time,credit visa cash app rb bad f1 team time,4,Visa Bill,https://www.theguardian.com/sport/2024/jan/25/can-you-credit-it-visa-cash-app-rb-may-be-the-worst-f1-team-name-of-all-time,theguardian.com
ada68cd8fa12c2f08aff52bc93cdfd1c1b1785cce113ade98d8a54f69634eabb,Ben Stokes debated delaying England flight to India due to Shoaib Bashir visa...,ben stokes debate delay england flight india shoaib bashir visa,4,Visa Bill,https://www.express.co.uk/sport/cricket/1859239/Shoaib-Bashir-visa-Ben-Stokes-England-India,express.co.uk
84935b593ed7eec640415e8a5aebc26b551dbf0d23253c985ab924f9dac91286,England gamble on three spinners as Bashir’s India visa is approved at last,england gamble spinner bashir india visa approve,4,Visa Bill,https://www.theguardian.com/sport/2024/jan/24/england-india-three-spinners-tom-hartley-debut-visa-row-shoaib-bashir-cricket,theguardian.com
2dd67dbfe9d61bc99394843b8ce76fc8fec2fc6f5eef02ab946a8c8ec7b151dd,Ben Stokes insists there was ‘never a chance’ of boycott over Shoaib Bashir visa,ben stokes insist chance boycott shoaib bashir visa,4,Visa Bill,https://www.independent.co.uk/sport/cricket/ben-stokes-shoaib-bashir-visa-india-england-b2484004.html,independent.co.uk
c490ea5d28276f4a2e1e83a45e1bbc5e0ed4f6851c35aa99dc3533d5533f6795,Ben Stokes left ‘devastated’ over treatment of Shoaib Bashir after visa issues,ben stokes leave devastate treatment shoaib bashir visa issue,4,Visa Bill,https://www.independent.co.uk/sport/cricket/england-india-shoaib-bashir-ben-stokes-b2483507.html,independent.co.uk
acd37e911c31bc55a7e3795d111bf5bef6cca755268854a74c19061f00860bf3,Shoaib Bashir flies back to England and ruled out of first Test by India visa delay,shoaib bashir fly england rule test india visa delay,4,Visa Bill,https://www.theguardian.com/sport/2024/jan/23/shoaib-bashir-flies-back-to-england-and-ruled-out-of-first-test-by-india-visa-delay,theguardian.com
35655bef01602a0a09f7fa281e62837f12849b705a2d67d957fdf0da960763de,Visa issue delays arrival of uncapped England spinner Shoaib Bashir in India,visa issue delay arrival uncapped england spinner shoaib bashir india,4,Visa Bill,https://www.independent.co.uk/sport/cricket/england-india-cricket-shoaib-bashir-visa-b2482567.html,independent.co.uk
e2c12eccd95dde63b3e0025f668141f6893d8b5668c65ac85b7e2851a3be5a61,Modern slavery in social care surging since visa rules eased,modern slavery social care surge visa rule ease,4,Visa Bill,https://www.theguardian.com/society/2024/jan/21/modern-slavery-in-social-care-surging-since-visa-rules-eased,theguardian.com
e6611871b962e3eb3d541eacd1488599214a88c811521c663c0b8fbba9b95fae,Novak Djokovic's Australian Open visa controversy explained after 2022 ban,novak djokovic australian open visa controversy explain 2022 ban,4,Visa Bill,https://www.express.co.uk/sport/tennis/1855609/Novak-Djokovic-Australian-Open-ban-2022,express.co.uk
5811b2a7f433edb711c303efaf4e3158f1c739d9ffeb586e01846917299ab6c6,"Passengers had valid visas, says lawyer in ‘donkey flight’ investigation",passenger valid visa lawyer donkey flight investigation,4,Visa Bill,https://www.independent.co.uk/asia/india/human-trafficking-legend-airlines-donkey-flight-india-b2469902.html,independent.co.uk
980eb3c93d304fc5a3b3309c51a60b657e72c4b233e7ec9a177204f41403ba62,"Ukrainian refugees targeted in ‘extremely sophisticated’ UK visa scam, charities warn",ukrainian refugee target extremely sophisticated uk visa scam charity warn,4,Visa Bill,https://www.independent.co.uk/news/uk/home-news/ukraine-uk-visa-scam-sponsor-warning-b2467534.html,independent.co.uk
2e1fc9c60158c73e4d8865d8c9c600f29024bcb68a043852562805fdd0691e43,"Sunak adds to family visas confusion, saying rise to £38,700 comes in 2025","add family visa confusion rise £ 38,700 come 2025",4,Visa Bill,https://www.theguardian.com/uk-news/2023/dec/22/revised-salary-threshold-uk-visas-families,theguardian.com
5f7d351afaf7eac16b6bf46add7aba30772254082bdad737b9386ba628ab8d2d,Rightwing Tory MPs criticise Rishi Sunak’s ‘weakness’ over family visas U-turn – as it happened,rightwe tory mp criticise weakness family visa u turn happen,4,Visa Bill,https://www.theguardian.com/politics/live/2023/dec/22/rightwing-conservative-mps-rishi-sunak-family-visa-threshold-uk-migration-politics-live,theguardian.com
f15753cc4ef077d2051fc517e0635ae391a2374beee37b8934b7ca6b0ea88b38,Tory right attacks Rishi Sunak’s ‘weakness’ over visa U-turn,tory right attack weakness visa u turn,4,Visa Bill,https://www.independent.co.uk/news/uk/politics/rishi-sunak-immigration-visas-tories-b2468375.html,independent.co.uk
a1a25bd9d4ef5e2d0e3b57dad67e5bc288d11f045cf5925ac2afc8493d413210,The ‘cruel’ new visa rules set to break up families,cruel new visa rule set break family,4,Visa Bill,https://www.theguardian.com/news/audio/2023/dec/21/the-cruel-new-visa-rules-set-to-break-up-families,theguardian.com
8896b92ea54b9d40044f85190670b99d6568542991126dc2bacda16ac8e5d56c,Victory for Brexit Britain as expats to be granted extended visas in France,victory brexit britain expat grant extended visa france,4,Visa Bill,https://www.express.co.uk/news/world/1847752/brexit-win-second-home-owners-france,express.co.uk
a3e2f06429beda67eeaa5ad01d0baf5148bd88b128a0fbfd56caa30fa7385974,‘We sacrificed so much to be here’: couples’ lives in disarray after new UK visa rules,sacrifice couple disarray new uk visa rule,4,Visa Bill,https://www.theguardian.com/uk-news/2023/dec/17/we-sacrificed-so-much-to-be-here-couples-lives-in-disarray-after-new-uk-visa-rules,theguardian.com
caf577a0db606488605cf4172c8772bc32e2eaf02802058f8b0ea019299b4343,Families plan legal action over Rishi Sunak’s ‘cruel’ income threshold visa rules,family plan legal action cruel income threshold visa rule,4,Visa Bill,https://www.independent.co.uk/news/uk/politics/visa-salary-threshold-immigration-rishi-sunak-b2465848.html,independent.co.uk
2f26369aa32a4610efe9a10732807012d3d39206b12578e9b9bf08ebff29db41,Legal action planned over UK’s ‘cruel’ income threshold visa rules,legal action plan uk cruel income threshold visa rule,4,Visa Bill,https://www.theguardian.com/uk-news/2023/dec/17/legal-action-planned-over-uk-cruel-income-threshold-visa-rules,theguardian.com
75aa1a81cbfc29e49faa60eb44aa81b25f5168e5487fca78f8efcc2550951157,Mastercard and Visa face cross-border fee caps after ‘unduly high’ increases,mastercard visa face cross border fee cap unduly high increase,4,Visa Bill,https://www.independent.co.uk/business/mastercard-and-visa-face-crossborder-fee-caps-after-unduly-high-increases-b2463178.html,independent.co.uk
39eb61e44479e95d08d8231800f6d1afa3e4a3af22537811b2d453650eaf7eed,"Mystery as man flies from Europe to US without passport, visa or ticket",mystery man fly europe passport visa ticket,4,Visa Bill,https://www.independent.co.uk/travel/news-and-advice/russian-man-copenhagen-los-angeles-passenger-passport-b2463126.html,independent.co.uk
4b3db0c538bb6fb2fa8538b41e297d0ba63d35c4a3cef3c0729388fae584634a,"Mystery as man flies from Europe to US without passport, visa or ticket",mystery man fly europe passport visa ticket,4,Visa Bill,https://www.independent.co.uk/travel/news-and-advice/passenger-flight-without-passport-visa-ticket-b2462551.html,independent.co.uk
0c06612cdc8d3172f3b1d2271821ea451e62a22b991daaae51f0431729402940,Health chiefs urge Rishi Sunak to reconsider ‘disastrous’ visa changes,health chiefs urge reconsider disastrous visa change,4,Visa Bill,https://www.independent.co.uk/news/health/rishi-sunak-visa-change-care-workers-b2462418.html,independent.co.uk
53b9fa5c261128c178b6664d79ba41bab2a91b021a1a28d8b8557624f8212d71,A cruel visa system is exactly what we’d expect from this callous government,cruel visa system exactly expect callous government,4,Visa Bill,https://www.theguardian.com/uk-news/2023/dec/12/a-cruel-visa-system-is-exactly-what-wed-expect-from-this-callous-government,theguardian.com
18086e26682135e4e841c3712d603a2a388c331c334691410a3cad9b232133ef,New visa rules will harm British academia,new visa rule harm british academia,4,Visa Bill,https://www.theguardian.com/uk-news/2023/dec/11/new-visa-rules-will-harm-british-academia,theguardian.com
a9a45c6e4fb88bef770f21ba97762bee0260c67568014e36156e9ae811294f05,Clare O’Neil won’t rule out international student cap as part of visa crackdown,clare o’neil rule international student cap visa crackdown,4,Visa Bill,https://www.theguardian.com/australia-news/2023/dec/11/australia-visa-crackdown-clare-o-neil-international-student-cap-labor-migration-policy,theguardian.com
386ba2ae412d5645163a8df4c710263cf3c135eeb55bcb5829030496ca21b213,Visa đoàn tụ gia đình của Anh ‘sẽ gây chia ly’?,visa đoàn tụ gia đình của anh sẽ gây chia ly,4,Visa Bill,https://www.bbc.com/vietnamese/articles/c4n0np118w1o,bbc.com
50c864250f53afe6cc6db34072290f37709e69530f8aeb0a94f402541951b1e0,How the heartless visa changes will destroy our families,heartless visa change destroy family,4,Visa Bill,https://www.theguardian.com/commentisfree/2023/dec/10/how-the-heartless-visa-changes-will-destroy-our-families,theguardian.com
3834102f3b9c57eb30459956996046bc9d621ccfdcb7b565f2f77ffa0a450fd7,Fury grows over Tory visa rules where ‘only the rich’ dare fall in love,fury grow tory visa rule rich dare fall love,4,Visa Bill,https://www.theguardian.com/uk-news/2023/dec/10/fury-grows-over-tory-visa-rules-where-only-the-rich-dare-fall-in-love,theguardian.com
5130d832bb4a53b4b8ad7e6a8121a5e3495f7e39b98f23abf3c23c4aba182c71,Our families are being torn apart by cruel new visa laws,family tear apart cruel new visa law,4,Visa Bill,https://www.theguardian.com/uk-news/2023/dec/08/our-families-are-being-torn-apart-by-cruel-new-visa-laws,theguardian.com
54aef2ea838484a8437e448697baf74d5d875456b8fada276b06a20965a19a8f,‘Everything is in jeopardy’: how new UK visa rules will tear families apart,jeopardy new uk visa rule tear family apart,4,Visa Bill,https://www.theguardian.com/world/2023/dec/07/everything-is-in-jeopardy-how-new-uk-visa-rules-are-tearing-families-apart,theguardian.com
2ff19dcef630ae386b8f68074c0b6cc7f6489200faf8d6f7ab960062c6a1aef2,US imposes visa bans on Israeli settlers responsible for West Bank violence,impose visa ban israeli settler responsible west bank violence,4,Visa Bill,https://www.theguardian.com/world/2023/dec/05/us-travel-ban-israel-extremist-palestinian-attacks,theguardian.com
dd9f839f22116676756f2a4930b959a9e260d544aa8f5c781f71e3438457ba17,Tell us: will you be affected by the UK visa rule changes?,tell affect uk visa rule change,4,Visa Bill,https://www.theguardian.com/world/2023/dec/05/tell-us-will-you-be-affected-by-the-uk-visa-rule-changes,theguardian.com
26b96c53ca8cc624974db16a5ee14fb21fb5247a733bef1e433c01de4a4aba69,UK businesses: how will the visa rule changes affect you?,uk businesse visa rule change affect,4,Visa Bill,https://www.theguardian.com/world/2023/dec/05/uk-businesses-how-will-the-visa-rule-changes-affect-you,theguardian.com
09d70c903af7b2384f3dd1fd429616428bd1fc54688c27a5e0900b0933e70efe,US to impose visa bans on Israeli extremist settlers for violence against Palestinians,impose visa ban israeli extremist settler violence palestinian,4,Visa Bill,https://www.theguardian.com/us-news/2023/dec/01/visa-ban-israel-extremist-palestine,theguardian.com
